# scout02 통로 16 구동감시 오탐 정지 — 추정 점프 순간 전후 90/60초 (10 Hz)
# t_wall_s 는 참값 기록 시작 기준. gt=gz 참값, est=map→base_link TF.
t_wall_s,t_sim_s,gt_x,gt_y,gt_yaw_deg,est_x,est_y,est_yaw_deg,err_x,err_y,err_yaw_deg
7696.275,12061.200,14.8245,69.4690,91.112,14.9433,67.9760,85.315,0.1188,-1.4931,-5.797
7696.557,12061.300,14.8245,69.4690,91.112,14.9433,67.9760,85.315,0.1188,-1.4931,-5.797
7696.823,12061.400,14.8245,69.4690,91.112,14.9409,67.9721,85.315,0.1164,-1.4969,-5.797
7697.109,12061.500,14.8245,69.4690,91.112,14.9409,67.9721,85.315,0.1164,-1.4969,-5.797
7697.406,12061.600,14.8245,69.4690,91.112,14.9458,67.9705,85.315,0.1213,-1.4985,-5.797
7697.666,12061.700,14.8245,69.4690,91.112,14.9458,67.9705,85.315,0.1213,-1.4985,-5.797
7697.936,12061.800,14.8245,69.4690,91.112,14.9459,67.9695,85.315,0.1214,-1.4995,-5.797
7698.211,12061.900,14.8245,69.4690,91.112,14.9459,67.9695,85.315,0.1214,-1.4995,-5.797
7698.487,12062.000,14.8245,69.4690,91.112,14.9401,67.9691,85.315,0.1156,-1.4999,-5.797
7698.764,12062.100,14.8245,69.4690,91.112,14.9401,67.9691,85.315,0.1156,-1.4999,-5.797
7699.042,12062.200,14.8245,69.4690,91.112,14.9456,67.9683,85.315,0.1210,-1.5008,-5.797
7699.308,12062.300,14.8245,69.4690,91.112,14.9456,67.9683,85.315,0.1210,-1.5008,-5.797
7699.596,12062.400,14.8245,69.4690,91.112,14.9535,67.9662,85.315,0.1290,-1.5029,-5.797
7699.881,12062.500,14.8245,69.4690,91.112,14.9535,67.9662,85.315,0.1290,-1.5029,-5.797
7700.146,12062.600,14.8245,69.4690,91.112,14.9509,67.9655,85.315,0.1263,-1.5035,-5.797
7700.423,12062.700,14.8245,69.4690,91.112,14.9509,67.9655,85.315,0.1263,-1.5035,-5.797
7700.717,12062.800,14.8245,69.4690,91.112,14.9399,67.9674,85.315,0.1154,-1.5016,-5.797
7700.977,12062.900,14.8245,69.4690,91.112,14.9399,67.9674,85.315,0.1154,-1.5016,-5.797
7701.258,12063.000,14.8245,69.4690,91.112,14.9443,67.9699,85.315,0.1198,-1.4991,-5.797
7701.529,12063.100,14.8245,69.4690,91.112,14.9443,67.9699,85.315,0.1198,-1.4991,-5.797
7701.828,12063.200,14.8245,69.4690,91.112,14.9363,67.9729,85.315,0.1118,-1.4961,-5.797
7702.140,12063.300,14.8245,69.4690,91.112,14.9363,67.9729,85.315,0.1118,-1.4961,-5.797
7702.402,12063.400,14.8245,69.4690,91.112,14.9332,67.9710,85.315,0.1087,-1.4980,-5.797
7702.664,12063.500,14.8245,69.4690,91.112,14.9332,67.9710,85.315,0.1087,-1.4980,-5.797
7702.933,12063.600,14.8245,69.4690,91.112,14.9417,67.9705,85.315,0.1171,-1.4985,-5.797
7703.190,12063.700,14.8245,69.4690,91.112,14.9417,67.9705,85.315,0.1171,-1.4985,-5.797
7703.460,12063.800,14.8245,69.4690,91.112,14.9412,67.9701,85.315,0.1166,-1.4989,-5.797
7703.735,12063.900,14.8245,69.4690,91.112,14.9412,67.9701,85.315,0.1166,-1.4989,-5.797
7704.015,12064.000,14.8245,69.4690,91.112,14.9463,67.9688,85.315,0.1218,-1.5002,-5.797
7704.326,12064.100,14.8245,69.4690,91.112,14.9463,67.9688,85.315,0.1218,-1.5002,-5.797
7704.615,12064.200,14.8245,69.4690,91.112,14.9495,67.9677,85.315,0.1249,-1.5013,-5.797
7704.892,12064.300,14.8245,69.4690,91.112,14.9495,67.9677,85.315,0.1249,-1.5013,-5.797
7705.194,12064.400,14.8245,69.4690,91.112,14.9458,67.9690,85.315,0.1213,-1.5001,-5.797
7705.476,12064.500,14.8245,69.4690,91.112,14.9458,67.9690,85.315,0.1213,-1.5001,-5.797
7705.749,12064.600,14.8245,69.4690,91.112,14.9562,67.9802,85.315,0.1317,-1.4888,-5.797
7706.017,12064.700,14.8245,69.4690,91.112,14.9562,67.9802,85.315,0.1317,-1.4888,-5.797
7706.312,12064.800,14.8245,69.4690,91.112,14.9456,67.9710,85.315,0.1211,-1.4980,-5.797
7706.604,12064.900,14.8245,69.4690,91.112,14.9456,67.9710,85.315,0.1211,-1.4980,-5.797
7706.885,12065.000,14.8245,69.4690,91.112,14.9385,67.9708,85.315,0.1140,-1.4982,-5.797
7707.178,12065.100,14.8245,69.4690,91.112,14.9385,67.9708,85.315,0.1140,-1.4982,-5.797
7707.438,12065.200,14.8245,69.4690,91.112,14.9487,67.9689,85.315,0.1241,-1.5001,-5.797
7707.712,12065.300,14.8245,69.4690,91.112,14.9487,67.9689,85.315,0.1241,-1.5001,-5.797
7707.988,12065.400,14.8245,69.4690,91.112,14.9501,67.9678,85.315,0.1256,-1.5012,-5.797
7708.265,12065.500,14.8245,69.4690,91.112,14.9501,67.9678,85.315,0.1256,-1.5012,-5.797
7708.546,12065.600,14.8245,69.4690,91.112,14.9415,67.9687,85.315,0.1170,-1.5003,-5.797
7708.828,12065.700,14.8245,69.4690,91.112,14.9415,67.9687,85.315,0.1170,-1.5003,-5.797
7709.136,12065.800,14.8245,69.4690,91.112,14.9444,67.9680,85.315,0.1199,-1.5010,-5.797
7709.404,12065.900,14.8245,69.4690,91.112,14.9444,67.9680,85.315,0.1199,-1.5010,-5.797
7709.672,12066.000,14.8245,69.4690,91.112,14.9551,67.9796,85.315,0.1306,-1.4894,-5.797
7709.960,12066.100,14.8245,69.4690,91.112,14.9551,67.9796,85.315,0.1306,-1.4894,-5.797
7710.228,12066.200,14.8245,69.4690,91.112,14.9454,67.9723,85.315,0.1209,-1.4968,-5.797
7710.527,12066.300,14.8245,69.4690,91.112,14.9454,67.9723,85.315,0.1209,-1.4968,-5.797
7710.801,12066.400,14.8245,69.4690,91.112,14.9374,67.9710,85.315,0.1129,-1.4980,-5.797
7711.068,12066.500,14.8245,69.4690,91.112,14.9374,67.9710,85.315,0.1129,-1.4980,-5.797
7711.329,12066.600,14.8245,69.4690,91.112,14.9368,67.9722,85.315,0.1122,-1.4968,-5.797
7711.606,12066.700,14.8245,69.4690,91.112,14.9368,67.9722,85.315,0.1122,-1.4968,-5.797
7711.884,12066.800,14.8245,69.4690,91.112,14.9376,67.9743,85.315,0.1131,-1.4947,-5.797
7712.143,12066.900,14.8245,69.4690,91.112,14.9376,67.9743,85.315,0.1131,-1.4947,-5.797
7712.428,12067.000,14.8245,69.4690,91.112,14.9418,67.9703,85.315,0.1173,-1.4987,-5.797
7712.711,12067.100,14.8245,69.4690,91.112,14.9418,67.9703,85.315,0.1173,-1.4987,-5.797
7712.994,12067.200,14.8245,69.4690,91.112,14.9357,67.9702,85.315,0.1111,-1.4988,-5.797
7713.270,12067.300,14.8245,69.4690,91.112,14.9357,67.9702,85.315,0.1111,-1.4988,-5.797
7713.580,12067.400,14.8245,69.4690,91.112,14.9440,67.9722,85.315,0.1194,-1.4968,-5.797
7713.888,12067.500,14.8245,69.4690,91.112,14.9440,67.9722,85.315,0.1194,-1.4968,-5.797
7714.159,12067.600,14.8245,69.4690,91.112,14.9522,67.9804,85.315,0.1277,-1.4886,-5.797
7714.450,12067.700,14.8245,69.4690,91.112,14.9522,67.9804,85.315,0.1277,-1.4886,-5.797
7714.735,12067.800,14.8245,69.4690,91.112,14.9401,67.9743,85.315,0.1156,-1.4947,-5.797
