# scout01 구동감시 오탐 자력회복 건 — 후진 재시도로 9초 만에 해제 (10 Hz)
# t_wall_s 는 참값 기록 시작 기준. gt=gz 참값, est=map→base_link TF.
t_wall_s,t_sim_s,gt_x,gt_y,gt_yaw_deg,est_x,est_y,est_yaw_deg,err_x,err_y,err_yaw_deg
2386.961,10178.400,-59.8937,44.3079,58.749,-59.5414,44.3188,56.902,0.3522,0.0109,-1.848
2387.241,10178.500,-59.8967,44.3089,57.099,-59.5414,44.3188,55.273,0.3552,0.0099,-1.827
2387.503,10178.600,-59.8975,44.3096,55.683,-59.5414,44.3188,53.751,0.3560,0.0092,-1.932
2387.795,10178.700,-59.8991,44.3097,54.156,-59.5414,44.3188,52.278,0.3576,0.0091,-1.878
2388.100,10178.800,-59.9012,44.3100,52.508,-59.5414,44.3188,50.687,0.3597,0.0088,-1.821
2388.384,10178.900,-59.9017,44.3100,51.094,-59.5414,44.3188,49.194,0.3602,0.0088,-1.899
2388.676,10179.000,-59.9021,44.3099,49.675,-59.5414,44.3188,47.789,0.3606,0.0089,-1.886
2388.947,10179.100,-59.9027,44.3104,48.195,-59.5414,44.3188,46.306,0.3612,0.0084,-1.889
2389.220,10179.200,-59.9029,44.3107,46.669,-59.5414,44.3188,44.795,0.3615,0.0081,-1.874
2389.519,10179.300,-59.9043,44.3109,45.173,-59.5414,44.3188,43.298,0.3628,0.0078,-1.875
2389.782,10179.400,-59.9048,44.3113,43.710,-59.5414,44.3188,41.820,0.3633,0.0075,-1.890
2390.060,10179.500,-59.9050,44.3115,42.253,-59.5414,44.3188,40.362,0.3635,0.0073,-1.891
2390.373,10179.600,-59.9054,44.3118,40.816,-59.5414,44.3188,38.922,0.3640,0.0070,-1.893
2390.670,10179.700,-59.9056,44.3120,39.311,-59.5414,44.3188,37.456,0.3642,0.0068,-1.855
2390.959,10179.800,-59.9059,44.3119,37.709,-59.5414,44.3188,35.867,0.3644,0.0069,-1.842
2391.243,10179.900,-59.9061,44.3117,36.065,-59.5414,44.3188,34.234,0.3647,0.0071,-1.831
2391.507,10180.000,-59.9069,44.3122,34.310,-59.5414,44.3188,32.514,0.3655,0.0066,-1.796
2391.770,10180.100,-59.9078,44.3125,32.522,-59.5414,44.3188,30.711,0.3663,0.0063,-1.812
2392.048,10180.200,-59.9082,44.3135,30.750,-59.5414,44.3188,28.947,0.3668,0.0053,-1.803
2392.327,10180.300,-59.9086,44.3161,28.948,-59.5414,44.3188,27.146,0.3672,0.0027,-1.802
2392.606,10180.400,-59.9090,44.3200,27.099,-59.5414,44.3188,25.308,0.3675,-0.0012,-1.791
2392.909,10180.500,-59.9095,44.3222,25.624,-59.5414,44.3188,23.628,0.3680,-0.0034,-1.996
2393.190,10180.600,-59.9101,44.3235,24.283,-59.5414,44.3188,22.506,0.3687,-0.0047,-1.776
2393.483,10180.700,-59.9105,44.3274,22.473,-59.5414,44.3188,20.630,0.3690,-0.0086,-1.844
2393.764,10180.800,-59.9123,44.3293,21.123,-59.5414,44.3188,19.108,0.3709,-0.0105,-2.015
2394.038,10180.900,-59.9162,44.3291,20.251,-59.5414,44.3188,18.213,0.3747,-0.0103,-2.039
2394.321,10181.000,-59.9208,44.3293,19.275,-59.5414,44.3188,17.338,0.3793,-0.0105,-1.937
2394.638,10181.100,-59.9245,44.3307,17.894,-59.5414,44.3188,15.995,0.3830,-0.0119,-1.899
2394.929,10181.200,-59.9277,44.3326,16.451,-59.5414,44.3188,14.548,0.3862,-0.0138,-1.903
2395.240,10181.300,-59.9308,44.3344,14.948,-59.5414,44.3188,13.050,0.3894,-0.0156,-1.898
2395.506,10181.400,-59.9345,44.3357,13.599,-59.5414,44.3188,11.652,0.3931,-0.0169,-1.947
2395.782,10181.500,-59.9373,44.3377,11.954,-59.5414,44.3188,10.179,0.3959,-0.0189,-1.776
2396.086,10181.600,-59.9379,44.3424,9.851,-59.5414,44.3188,8.111,0.3965,-0.0236,-1.740
2396.371,10181.700,-59.9302,44.3458,9.128,-59.5342,44.3197,7.090,0.3960,-0.0261,-2.039
2396.644,10181.800,-59.8936,44.3513,8.938,-59.4988,44.3241,6.906,0.3948,-0.0272,-2.031
2396.936,10181.900,-59.8301,44.3608,8.710,-59.4356,44.3317,6.726,0.3945,-0.0291,-1.983
2397.232,10182.000,-59.7614,44.3718,8.305,-59.3660,44.3396,6.345,0.3953,-0.0321,-1.960
2397.508,10182.100,-59.6925,44.3825,7.864,-59.2964,44.3470,5.889,0.3960,-0.0354,-1.975
2397.774,10182.200,-59.6237,44.3926,7.530,-59.2268,44.3540,5.533,0.3969,-0.0386,-1.997
2398.054,10182.300,-59.5543,44.4013,7.286,-59.1571,44.3606,5.287,0.3972,-0.0408,-1.999
2398.316,10182.400,-59.4854,44.4110,6.926,-59.0874,44.3668,4.959,0.3980,-0.0441,-1.968
2398.592,10182.500,-59.4158,44.4197,6.615,-59.0176,44.3727,4.645,0.3982,-0.0471,-1.969
2398.887,10182.600,-59.3463,44.4280,6.328,-58.9478,44.3781,4.346,0.3985,-0.0498,-1.982
2399.176,10182.700,-59.2766,44.4360,6.046,-58.8780,44.3833,4.076,0.3986,-0.0527,-1.970
2399.477,10182.800,-59.2067,44.4441,5.766,-58.8082,44.3880,3.784,0.3985,-0.0561,-1.982
2399.770,10182.900,-59.1367,44.4517,5.518,-58.7383,44.3925,3.529,0.3984,-0.0592,-1.989
2400.067,10183.000,-59.0669,44.4592,5.238,-58.6685,44.3966,3.277,0.3984,-0.0626,-1.962
2400.359,10183.100,-58.9970,44.4663,4.976,-58.5986,44.4004,3.002,0.3984,-0.0658,-1.974
2400.622,10183.200,-58.9272,44.4727,4.754,-58.5286,44.4039,2.781,0.3985,-0.0688,-1.973
2400.898,10183.300,-58.8577,44.4789,4.583,-58.4587,44.4072,2.589,0.3990,-0.0717,-1.994
2401.184,10183.400,-58.7880,44.4845,4.410,-58.3888,44.4102,2.426,0.3992,-0.0743,-1.985
2401.510,10183.500,-58.7182,44.4901,4.251,-58.3188,44.4131,2.253,0.3993,-0.0770,-1.998
2401.780,10183.600,-58.6483,44.4951,4.122,-58.2489,44.4157,2.121,0.3994,-0.0793,-2.001
2402.074,10183.700,-58.5787,44.5002,3.999,-58.1789,44.4183,2.009,0.3998,-0.0819,-1.990
2402.343,10183.800,-58.5089,44.5050,3.874,-58.1090,44.4206,1.879,0.3999,-0.0844,-1.994
2402.615,10183.900,-58.4394,44.5099,3.719,-58.0390,44.4228,1.713,0.4004,-0.0871,-2.006
2402.899,10184.000,-58.3696,44.5144,3.610,-57.9690,44.4248,1.614,0.4005,-0.0896,-1.996
2403.179,10184.100,-58.2997,44.5189,3.500,-57.8991,44.4267,1.502,0.4007,-0.0922,-1.997
2403.485,10184.200,-58.2298,44.5233,3.403,-57.8291,44.4285,1.405,0.4007,-0.0948,-1.997
2403.774,10184.300,-58.1599,44.5275,3.304,-57.7591,44.4301,1.310,0.4008,-0.0973,-1.994
2404.087,10184.400,-58.0900,44.5317,3.209,-57.6891,44.4317,1.208,0.4009,-0.1001,-2.001
2404.378,10184.500,-58.0200,44.5359,3.123,-57.6191,44.4331,1.122,0.4009,-0.1028,-2.001
2404.670,10184.600,-57.9500,44.5399,3.045,-57.5492,44.4344,1.046,0.4009,-0.1055,-2.000
2404.943,10184.700,-57.8803,44.5438,2.960,-57.8322,44.5832,1.058,0.0481,0.0394,-1.903
2405.217,10184.800,-57.8104,44.5473,2.889,-57.7622,44.5844,0.987,0.0482,0.0371,-1.901
2405.513,10184.900,-57.7405,44.5509,2.821,-57.6980,44.6187,1.020,0.0425,0.0678,-1.801
2405.814,10185.000,-57.6707,44.5543,2.771,-57.6280,44.6199,0.969,0.0427,0.0656,-1.802
2406.098,10185.100,-57.6009,44.5578,2.712,-57.5783,44.6486,1.006,0.0226,0.0908,-1.706
2406.387,10185.200,-57.5310,44.5610,2.652,-57.5083,44.6498,0.950,0.0227,0.0888,-1.702
2406.650,10185.300,-57.4613,44.5643,2.581,-57.4107,44.6510,0.994,0.0505,0.0867,-1.587
2406.941,10185.400,-57.3916,44.5674,2.520,-57.3407,44.6522,0.918,0.0508,0.0847,-1.603
2407.219,10185.500,-57.3217,44.5705,2.459,-57.2570,44.6971,0.959,0.0647,0.1267,-1.501
2407.526,10185.600,-57.2518,44.5735,2.395,-57.1870,44.6983,0.894,0.0647,0.1248,-1.501
2407.813,10185.700,-57.1842,44.5756,2.263,-57.2206,44.5436,1.600,-0.0364,-0.0321,-0.663
2408.120,10185.800,-57.1569,44.5744,2.246,-57.2206,44.5436,1.528,-0.0637,-0.0309,-0.718
2408.395,10185.900,-57.1776,44.5732,2.241,-57.0748,44.6168,1.521,0.1028,0.0435,-0.721
2408.666,10186.000,-57.2076,44.5721,2.241,-57.0748,44.6168,1.520,0.1328,0.0447,-0.721
2408.969,10186.100,-57.2376,44.5709,2.241,-57.0733,44.6468,1.487,0.1642,0.0760,-0.754
2409.258,10186.200,-57.2675,44.5698,2.241,-57.0733,44.6468,1.487,0.1942,0.0771,-0.754
2409.572,10186.300,-57.2975,44.5686,2.242,-57.1319,44.6687,1.495,0.1656,0.1001,-0.747
2409.856,10186.400,-57.3275,44.5675,2.243,-57.1319,44.6687,1.497,0.1956,0.1012,-0.746
2410.156,10186.500,-57.3574,44.5663,2.244,-57.1829,44.6773,1.514,0.1745,0.1110,-0.730
2410.433,10186.600,-57.3874,44.5651,2.246,-57.1829,44.6773,1.516,0.2045,0.1122,-0.730
2410.700,10186.700,-57.4173,44.5639,2.247,-57.2613,44.6939,1.417,0.1561,0.1300,-0.830
2410.978,10186.800,-57.4473,44.5627,2.248,-57.2613,44.6939,1.417,0.1860,0.1312,-0.831
2411.258,10186.900,-57.4772,44.5615,2.249,-57.3300,44.6558,1.479,0.1473,0.0943,-0.771
2411.528,10187.000,-57.5072,44.5604,2.251,-57.3300,44.6558,1.479,0.1773,0.0955,-0.771
2411.846,10187.100,-57.5358,44.5593,2.234,-57.3653,44.6145,1.564,0.1705,0.0552,-0.670
2412.130,10187.200,-57.5420,44.5589,2.199,-57.3629,44.6146,1.519,0.1791,0.0556,-0.680
2412.419,10187.300,-57.5183,44.5599,2.175,-57.4101,44.6556,1.483,0.1082,0.0957,-0.692
2412.685,10187.400,-57.4646,44.5621,2.155,-57.4077,44.6557,1.459,0.0569,0.0936,-0.696
2412.969,10187.500,-57.3951,44.5646,2.071,-57.3732,44.6838,1.400,0.0219,0.1192,-0.672
2413.260,10187.600,-57.3252,44.5672,1.982,-57.3732,44.6838,1.316,-0.0480,0.1166,-0.667
2413.573,10187.700,-57.2552,44.5697,1.894,-57.2882,44.6470,1.292,-0.0330,0.0773,-0.602
2413.865,10187.800,-57.1852,44.5720,1.804,-57.2882,44.6469,1.206,-0.1030,0.0749,-0.599
2414.150,10187.900,-57.1153,44.5743,1.710,-57.1244,44.5888,1.211,-0.0091,0.0145,-0.499
2414.440,10188.000,-57.0453,44.5766,1.614,-57.1244,44.5888,1.115,-0.0791,0.0122,-0.499
2414.721,10188.100,-56.9753,44.5786,1.530,-56.9894,44.6404,0.993,-0.0141,0.0617,-0.537
2415.016,10188.200,-56.9052,44.5806,1.466,-56.9894,44.6404,0.928,-0.0842,0.0597,-0.538
2415.277,10188.300,-56.8354,44.5824,1.412,-56.8571,44.6539,0.887,-0.0216,0.0715,-0.525
2415.573,10188.400,-56.7655,44.5842,1.352,-56.8571,44.6539,0.832,-0.0916,0.0697,-0.520
2415.863,10188.500,-56.6955,44.5859,1.298,-56.6783,44.6666,0.780,0.0172,0.0807,-0.519
2416.182,10188.600,-56.6256,44.5875,1.251,-56.6783,44.6666,0.732,-0.0527,0.0791,-0.520
2416.469,10188.700,-56.5557,44.5891,1.204,-56.5041,44.6733,0.736,0.0516,0.0842,-0.469
2416.733,10188.800,-56.4858,44.5906,1.150,-56.4341,44.6742,0.685,0.0517,0.0836,-0.465
2417.017,10188.900,-56.4163,44.5922,1.112,-56.3424,44.7384,0.544,0.0740,0.1463,-0.568
2417.284,10189.000,-56.3464,44.5935,1.078,-56.2724,44.7391,0.509,0.0740,0.1456,-0.569
2417.545,10189.100,-56.2764,44.5948,1.043,-56.2186,44.7373,0.402,0.0579,0.1425,-0.641
2417.816,10189.200,-56.2064,44.5961,1.014,-56.1486,44.7378,0.370,0.0579,0.1417,-0.643
2418.139,10189.300,-56.1365,44.5974,0.985,-56.0570,44.7670,0.284,0.0794,0.1697,-0.701
2418.419,10189.400,-56.0665,44.5986,0.962,-55.9870,44.7674,0.261,0.0795,0.1687,-0.701
2418.709,10189.500,-55.9965,44.5998,0.941,-55.9114,44.7720,0.206,0.0851,0.1722,-0.735
2419.010,10189.600,-55.9265,44.6010,0.924,-55.8414,44.7723,0.189,0.0851,0.1713,-0.735
2419.286,10189.700,-55.8569,44.6022,0.892,-55.7851,44.7084,0.250,0.0718,0.1062,-0.643
2419.566,10189.800,-55.7869,44.6032,0.872,-55.7151,44.7087,0.236,0.0718,0.1055,-0.636
2419.854,10189.900,-55.7170,44.6044,0.861,-55.6050,44.7258,0.206,0.1119,0.1214,-0.654
2420.157,10190.000,-55.6470,44.6054,0.847,-55.5350,44.7260,0.195,0.1120,0.1206,-0.653
2420.443,10190.100,-55.5770,44.6065,0.831,-55.5112,44.6921,0.280,0.0658,0.0857,-0.551
2420.744,10190.200,-55.5071,44.6075,0.809,-55.4412,44.6924,0.258,0.0659,0.0849,-0.551
2421.033,10190.300,-55.4371,44.6085,0.785,-55.3602,44.7372,0.238,0.0769,0.1287,-0.546
2421.334,10190.400,-55.3675,44.6095,0.771,-55.2986,44.7375,0.226,0.0689,0.1279,-0.544
2421.637,10190.500,-55.2976,44.6104,0.757,-55.2365,44.7732,0.221,0.0611,0.1628,-0.537
2421.959,10190.600,-55.2277,44.6113,0.741,-55.1665,44.7734,0.204,0.0612,0.1622,-0.537
2422.263,10190.700,-55.1577,44.6122,0.728,-55.1110,44.8480,0.092,0.0467,0.2358,-0.637
2422.556,10190.800,-55.0877,44.6131,0.719,-55.0410,44.8481,0.083,0.0467,0.2350,-0.637
2422.838,10190.900,-55.0336,44.6133,0.721,-54.9708,44.8754,-0.255,0.0628,0.2621,-0.976
2423.104,10191.000,-55.0199,44.6137,0.449,-54.9708,44.8754,-0.372,0.0491,0.2617,-0.820
2423.389,10191.100,-55.0153,44.6154,-0.824,-54.8636,44.8707,-1.233,0.1517,0.2553,-0.409
2423.678,10191.200,-55.0155,44.6173,-2.532,-54.8636,44.8707,-2.985,0.1519,0.2533,-0.453
2423.953,10191.300,-55.0176,44.6205,-4.461,-54.8701,44.8707,-4.851,0.1475,0.2501,-0.390
2424.229,10191.400,-55.0211,44.6252,-6.160,-54.8701,44.8707,-6.502,0.1510,0.2455,-0.342
2424.524,10191.500,-55.0221,44.6304,-8.167,-54.8720,44.8333,-8.327,0.1501,0.2029,-0.161
2424.804,10191.600,-55.0228,44.6361,-10.277,-54.8720,44.8333,-10.484,0.1508,0.1972,-0.207
2425.092,10191.700,-55.0246,44.6411,-12.140,-54.9092,44.7719,-12.202,0.1154,0.1307,-0.062
2425.411,10191.800,-55.0244,44.6467,-14.292,-54.9092,44.7719,-14.342,0.1152,0.1252,-0.050
2425.685,10191.900,-55.0242,44.6514,-16.396,-54.8762,44.7758,-16.443,0.1480,0.1244,-0.046
2425.972,10192.000,-55.0241,44.6570,-18.492,-54.8762,44.7758,-18.475,0.1478,0.1188,0.017
2426.252,10192.100,-55.0242,44.6627,-20.542,-54.9050,44.8046,-20.412,0.1192,0.1420,0.131
2426.565,10192.200,-55.0243,44.6685,-22.541,-54.9050,44.8046,-22.420,0.1193,0.1361,0.120
2426.832,10192.300,-55.0243,44.6743,-24.547,-54.9115,44.7956,-24.335,0.1128,0.1213,0.211
2427.119,10192.400,-55.0245,44.6794,-26.471,-54.9115,44.7956,-26.275,0.1130,0.1161,0.197
2427.415,10192.500,-55.0238,44.6846,-28.644,-54.9420,44.7437,-28.277,0.0818,0.0591,0.367
2427.690,10192.600,-55.0140,44.6896,-31.596,-54.9325,44.7382,-31.206,0.0815,0.0487,0.390
2427.960,10192.700,-55.0029,44.6936,-34.136,-55.0090,44.6714,-33.855,-0.0061,-0.0222,0.281
2428.231,10192.800,-54.9901,44.6942,-36.165,-54.9957,44.6622,-35.883,-0.0057,-0.0321,0.281
2428.504,10192.900,-54.9766,44.6931,-38.011,-54.9932,44.6625,-37.666,-0.0167,-0.0306,0.344
2428.822,10193.000,-54.9627,44.6903,-39.707,-54.9795,44.6515,-39.385,-0.0168,-0.0388,0.322
2429.123,10193.100,-54.9489,44.6866,-41.305,-54.9513,44.6627,-40.901,-0.0025,-0.0239,0.405
2429.378,10193.200,-54.9353,44.6777,-42.864,-54.9379,44.6507,-42.458,-0.0026,-0.0270,0.406
2429.654,10193.300,-54.9223,44.6702,-44.382,-54.9312,44.6433,-43.894,-0.0089,-0.0268,0.489
2429.930,10193.400,-54.9090,44.6627,-45.748,-54.9178,44.6301,-45.269,-0.0088,-0.0326,0.479
2430.238,10193.500,-54.8961,44.6559,-47.031,-54.9197,44.6214,-46.471,-0.0236,-0.0345,0.559
2430.503,10193.600,-54.8832,44.6486,-48.209,-54.9062,44.6069,-47.656,-0.0230,-0.0417,0.553
2430.771,10193.700,-54.8700,44.6397,-49.247,-54.9441,44.5740,-48.645,-0.0741,-0.0657,0.602
2431.055,10193.800,-54.8570,44.6257,-50.092,-54.9300,44.5577,-49.429,-0.0730,-0.0680,0.663
2431.320,10193.900,-54.8429,44.6097,-51.159,-54.8903,44.5617,-50.380,-0.0475,-0.0481,0.779
2431.587,10194.000,-54.8291,44.5939,-52.310,-54.8760,44.5430,-51.709,-0.0470,-0.0509,0.600
2431.877,10194.100,-54.8148,44.5778,-53.540,-54.8434,44.5512,-52.613,-0.0286,-0.0266,0.926
2432.180,10194.200,-54.8014,44.5614,-54.734,-54.8312,44.5347,-53.840,-0.0298,-0.0267,0.894
2432.450,10194.300,-54.7871,44.5444,-55.923,-54.8436,44.5248,-54.949,-0.0566,-0.0196,0.974
2432.715,10194.400,-54.7739,44.5267,-56.970,-54.8314,44.5070,-56.010,-0.0576,-0.0198,0.960
2432.993,10194.500,-54.7602,44.5088,-58.076,-54.8101,44.4892,-56.993,-0.0499,-0.0196,1.083
2433.265,10194.600,-54.7490,44.4920,-58.788,-54.7985,44.4711,-57.807,-0.0495,-0.0209,0.981
2433.535,10194.700,-54.7380,44.4763,-59.511,-54.8060,44.4347,-58.424,-0.0680,-0.0417,1.086
2433.822,10194.800,-54.7268,44.4585,-60.326,-54.7946,44.4158,-59.156,-0.0678,-0.0427,1.170
2434.108,10194.900,-54.7133,44.4393,-61.355,-54.7943,44.3738,-60.082,-0.0810,-0.0656,1.273
2434.400,10195.000,-54.7013,44.4194,-62.261,-54.7833,44.3542,-60.987,-0.0820,-0.0652,1.274
2434.676,10195.100,-54.6888,44.3996,-63.259,-54.7668,44.3338,-61.920,-0.0780,-0.0659,1.339
2434.933,10195.200,-54.6752,44.3795,-64.264,-54.7564,44.3139,-62.883,-0.0812,-0.0657,1.381
2435.224,10195.300,-54.6609,44.3589,-65.370,-54.7434,44.2990,-63.874,-0.0825,-0.0599,1.497
2435.497,10195.400,-54.6474,44.3378,-66.406,-54.7336,44.2786,-64.921,-0.0863,-0.0593,1.484
2435.757,10195.500,-54.6361,44.3173,-67.485,-54.6913,44.2583,-65.873,-0.0552,-0.0590,1.612
2436.059,10195.600,-54.6253,44.2971,-68.722,-54.6826,44.2384,-67.113,-0.0573,-0.0587,1.609
2436.325,10195.700,-54.6127,44.2765,-70.001,-54.6502,44.2293,-68.266,-0.0375,-0.0472,1.735
2436.594,10195.800,-54.6007,44.2558,-71.382,-54.6425,44.2093,-69.653,-0.0419,-0.0466,1.729
2436.876,10195.900,-54.5897,44.2344,-72.651,-54.6563,44.1942,-70.835,-0.0666,-0.0402,1.816
2437.135,10196.000,-54.5788,44.2120,-73.781,-54.6490,44.1725,-71.964,-0.0702,-0.0395,1.817
2437.408,10196.100,-54.5687,44.1893,-74.833,-54.6552,44.1501,-72.947,-0.0865,-0.0392,1.887
2437.692,10196.200,-54.5591,44.1658,-75.774,-54.6484,44.1272,-73.891,-0.0894,-0.0386,1.883
2437.961,10196.300,-54.5500,44.1421,-76.683,-54.6068,44.1068,-74.840,-0.0569,-0.0353,1.844
2438.244,10196.400,-54.5407,44.1189,-77.782,-54.6010,44.0845,-75.908,-0.0603,-0.0344,1.874
2438.518,10196.500,-54.5325,44.0950,-78.681,-54.6409,44.0584,-76.786,-0.1084,-0.0366,1.894
2438.796,10196.600,-54.5253,44.0699,-79.303,-54.6353,44.0338,-77.406,-0.1099,-0.0361,1.897
2439.079,10196.700,-54.5187,44.0449,-79.960,-54.5669,44.0119,-78.131,-0.0482,-0.0330,1.829
2439.352,10196.800,-54.5116,44.0215,-81.010,-54.5624,43.9892,-79.143,-0.0508,-0.0323,1.867
2439.643,10196.900,-54.5046,43.9978,-82.032,-54.5497,43.9646,-80.141,-0.0451,-0.0332,1.891
2439.901,10197.000,-54.4987,43.9749,-82.903,-54.5459,43.9415,-81.093,-0.0472,-0.0334,1.811
2440.176,10197.100,-54.4935,43.9517,-83.858,-54.4799,43.9271,-82.131,0.0136,-0.0245,1.727
2440.437,10197.200,-54.4882,43.9325,-84.793,-54.4771,43.9054,-83.062,0.0111,-0.0270,1.730
2440.722,10197.300,-54.4835,43.9138,-85.671,-54.4554,43.8883,-83.961,0.0280,-0.0255,1.710
2440.981,10197.400,-54.4784,43.8959,-86.663,-54.4533,43.8666,-84.945,0.0250,-0.0293,1.718
2441.308,10197.500,-54.4739,43.8773,-87.555,-54.4545,43.8478,-85.903,0.0194,-0.0294,1.652
2441.576,10197.600,-54.4700,43.8578,-88.397,-54.4531,43.8251,-86.756,0.0169,-0.0327,1.640
2441.820,10197.700,-54.4678,43.8355,-89.269,-54.4148,43.8100,-87.656,0.0530,-0.0255,1.613
2442.100,10197.800,-54.4686,43.8112,-90.284,-54.4141,43.7878,-88.719,0.0544,-0.0234,1.565
2442.372,10197.900,-54.4703,43.7872,-91.135,-54.4084,43.7700,-89.623,0.0619,-0.0172,1.512
2442.634,10198.000,-54.4717,43.7632,-92.078,-54.4084,43.7471,-90.511,0.0633,-0.0161,1.567
2442.897,10198.100,-54.4708,43.7407,-92.983,-54.3129,43.7221,-91.634,0.1579,-0.0186,1.350
2443.155,10198.200,-54.4685,43.7181,-94.127,-54.3136,43.7016,-92.673,0.1548,-0.0165,1.454
2443.444,10198.300,-54.4664,43.6934,-95.225,-54.2648,43.6604,-93.930,0.2016,-0.0330,1.295
2443.744,10198.400,-54.4643,43.6692,-96.483,-54.2664,43.6404,-95.129,0.1979,-0.0288,1.354
2444.032,10198.500,-54.4633,43.6444,-97.572,-54.2660,43.6320,-96.310,0.1973,-0.0124,1.263
2444.297,10198.600,-54.4636,43.6191,-98.461,-54.2686,43.6109,-97.292,0.1950,-0.0082,1.169
2444.569,10198.700,-54.4650,43.5929,-99.175,-54.1986,43.5736,-98.115,0.2665,-0.0193,1.059
2444.845,10198.800,-54.4655,43.5674,-100.165,-54.2015,43.5539,-99.014,0.2640,-0.0136,1.151
2445.120,10198.900,-54.4664,43.5425,-101.174,-54.2724,43.5311,-100.077,0.1940,-0.0114,1.097
2445.390,10199.000,-54.4691,43.5170,-101.848,-54.2766,43.5082,-100.825,0.1925,-0.0088,1.023
2445.695,10199.100,-54.4737,43.4902,-102.199,-54.1988,43.4907,-101.325,0.2749,0.0005,0.874
2445.994,10199.200,-54.4754,43.4650,-103.175,-54.2032,43.4696,-102.192,0.2723,0.0046,0.984
2446.257,10199.300,-54.4788,43.4407,-103.967,-54.2456,43.4429,-103.135,0.2332,0.0023,0.832
2446.572,10199.400,-54.4840,43.4189,-104.408,-54.2511,43.4199,-103.622,0.2329,0.0010,0.785
2446.839,10199.500,-54.4901,43.3986,-104.730,-54.2498,43.3776,-104.042,0.2402,-0.0210,0.688
2447.118,10199.600,-54.4959,43.3769,-105.058,-54.2557,43.3542,-104.347,0.2402,-0.0227,0.711
2447.396,10199.700,-54.5017,43.3534,-105.571,-54.2599,43.3175,-104.894,0.2418,-0.0360,0.678
2447.687,10199.800,-54.5063,43.3298,-106.318,-54.2664,43.2937,-105.618,0.2398,-0.0361,0.700
2448.014,10199.900,-54.5115,43.3059,-106.890,-54.2828,43.2764,-106.338,0.2286,-0.0295,0.552
2448.289,10200.000,-54.5187,43.2810,-107.257,-54.2902,43.2515,-106.699,0.2285,-0.0295,0.558
2448.575,10200.100,-54.5263,43.2555,-107.463,-54.3338,43.2444,-107.034,0.1926,-0.0111,0.429
2448.893,10200.200,-54.5347,43.2289,-107.447,-54.3419,43.2177,-107.023,0.1928,-0.0112,0.424
2449.177,10200.300,-54.5431,43.2029,-107.538,-54.2501,43.1598,-107.165,0.2930,-0.0431,0.373
2449.480,10200.400,-54.5495,43.1793,-108.219,-54.2576,43.1362,-107.815,0.2919,-0.0431,0.405
2449.769,10200.500,-54.5566,43.1548,-108.603,-54.3341,43.1325,-108.295,0.2224,-0.0222,0.308
2450.065,10200.600,-54.5656,43.1286,-108.537,-54.3428,43.1063,-108.239,0.2228,-0.0223,0.298
2450.355,10200.700,-54.5745,43.1025,-108.482,-54.3256,43.0752,-108.262,0.2489,-0.0273,0.219
2450.649,10200.800,-54.5832,43.0761,-108.511,-54.3343,43.0488,-108.299,0.2489,-0.0273,0.212
2450.924,10200.900,-54.5920,43.0499,-108.446,-54.3666,43.0280,-108.350,0.2254,-0.0219,0.096
2451.202,10201.000,-54.6008,43.0245,-108.215,-54.3749,43.0027,-108.146,0.2259,-0.0218,0.069
2451.472,10201.100,-54.6094,42.9992,-107.953,-54.3821,42.9810,-107.956,0.2273,-0.0182,-0.003
2451.766,10201.200,-54.6174,42.9737,-107.722,-54.3902,42.9559,-107.736,0.2272,-0.0178,-0.014
2452.055,10201.300,-54.6253,42.9485,-107.436,-54.3908,42.9315,-107.554,0.2345,-0.0170,-0.118
2452.345,10201.400,-54.6329,42.9233,-107.148,-54.3987,42.9064,-107.261,0.2342,-0.0169,-0.113
2452.651,10201.500,-54.6405,42.8980,-106.875,-54.4017,42.8697,-107.034,0.2388,-0.0283,-0.159
2452.966,10201.600,-54.6480,42.8727,-106.635,-54.4085,42.8477,-106.827,0.2396,-0.0249,-0.193
2453.271,10201.700,-54.6556,42.8470,-106.436,-54.4026,42.8140,-106.723,0.2530,-0.0330,-0.288
2453.554,10201.800,-54.6632,42.8211,-106.292,-54.4102,42.7886,-106.575,0.2530,-0.0325,-0.284
2453.841,10201.900,-54.6704,42.7955,-106.053,-54.4414,42.7618,-106.457,0.2290,-0.0337,-0.403
2454.127,10202.000,-54.6772,42.7711,-105.706,-54.4484,42.7379,-106.105,0.2288,-0.0332,-0.399
2454.434,10202.100,-54.6838,42.7456,-105.392,-54.4674,42.7245,-105.871,0.2164,-0.0211,-0.479
2454.727,10202.200,-54.6902,42.7199,-105.052,-54.4739,42.7014,-105.534,0.2163,-0.0184,-0.482
2455.002,10202.300,-54.6964,42.6950,-104.684,-54.4509,42.6543,-105.312,0.2455,-0.0408,-0.628
2455.306,10202.400,-54.7029,42.6720,-104.364,-54.4575,42.6299,-104.986,0.2454,-0.0421,-0.622
2455.582,10202.500,-54.7091,42.6482,-103.954,-54.4935,42.5951,-104.655,0.2156,-0.0530,-0.700
2455.855,10202.600,-54.7143,42.6251,-103.288,-54.4993,42.5724,-104.012,0.2150,-0.0527,-0.725
2456.145,10202.700,-54.7213,42.6024,-102.518,-54.4849,42.5454,-103.362,0.2364,-0.0570,-0.843
2456.452,10202.800,-54.7283,42.5786,-101.832,-54.4904,42.5214,-102.669,0.2380,-0.0571,-0.837
