# scout02 2대 동시 게이트 전 구간 참값 대조 1 Hz 다운샘플 (원본 10 Hz 38457행) — RTF(Δt_sim/Δt_wall)·통로 내 횡오차의 근거
# t_wall_s 는 참값 기록 시작 기준. gt=gz 참값, est=map→base_link TF.
t_wall_s,t_sim_s,gt_x,gt_y,gt_yaw_deg,est_x,est_y,est_yaw_deg,err_x,err_y,err_yaw_deg
114.200,9371.400,-9.9167,64.3381,-90.000,-9.5250,64.3072,-90.316,0.3917,-0.0309,-0.317
116.873,9372.400,-9.9167,64.3381,-90.000,-9.5308,64.2998,-90.316,0.3859,-0.0383,-0.317
119.510,9373.400,-9.9167,64.3381,-90.000,-9.5207,64.3055,-90.333,0.3960,-0.0326,-0.333
122.200,9374.400,-9.9167,64.3381,-90.000,-9.5251,64.3079,-90.316,0.3916,-0.0302,-0.317
124.840,9375.400,-9.9167,64.3381,-90.000,-9.5207,64.3082,-90.316,0.3960,-0.0299,-0.317
127.543,9376.400,-9.9167,64.3381,-90.000,-9.5313,64.3048,-90.308,0.3854,-0.0333,-0.308
130.342,9377.400,-9.9167,64.3381,-90.000,-9.5144,64.3012,-90.325,0.4023,-0.0369,-0.325
133.057,9378.400,-9.9167,64.3381,-90.000,-9.5229,64.3058,-90.325,0.3938,-0.0323,-0.325
135.782,9379.400,-9.9167,64.3381,-90.000,-9.5239,64.2996,-90.316,0.3928,-0.0385,-0.317
138.438,9380.400,-9.9167,64.3381,-90.000,-9.5256,64.3086,-90.316,0.3911,-0.0295,-0.317
141.111,9381.400,-9.9167,64.3381,-90.000,-9.5297,64.3034,-90.308,0.3870,-0.0347,-0.308
143.763,9382.400,-9.9167,64.3381,-90.000,-9.5123,64.2981,-90.325,0.4044,-0.0400,-0.325
146.522,9383.400,-9.9167,64.3381,-90.000,-9.5355,64.3077,-90.308,0.3813,-0.0304,-0.308
149.264,9384.400,-9.9167,64.3381,-90.000,-9.5076,64.2997,-90.325,0.4091,-0.0384,-0.325
151.941,9385.400,-9.9167,64.3381,-90.000,-9.5227,64.2993,-90.325,0.3940,-0.0388,-0.325
154.571,9386.400,-9.9167,64.3381,-90.000,-9.5245,64.3075,-90.316,0.3922,-0.0306,-0.317
157.179,9387.400,-9.9167,64.3381,-90.000,-9.5210,64.3089,-90.325,0.3957,-0.0292,-0.325
159.790,9388.400,-9.9167,64.3381,-90.000,-9.5352,64.3101,-90.308,0.3815,-0.0280,-0.308
162.389,9389.400,-9.9167,64.3381,-90.000,-9.5195,64.3056,-90.308,0.3972,-0.0325,-0.308
164.999,9390.400,-9.9167,64.3381,-90.000,-9.5201,64.3025,-90.308,0.3966,-0.0356,-0.308
167.705,9391.400,-9.9167,64.3381,-90.000,-9.5339,64.3064,-90.316,0.3828,-0.0317,-0.317
170.413,9392.400,-9.9167,64.3381,-90.000,-9.5224,64.2975,-90.325,0.3943,-0.0406,-0.325
173.114,9393.400,-9.9167,64.3381,-90.000,-9.5290,64.3068,-90.316,0.3877,-0.0313,-0.317
175.801,9394.400,-9.9167,64.3381,-90.000,-9.5279,64.3083,-90.316,0.3888,-0.0298,-0.317
178.452,9395.400,-9.9167,64.3381,-90.000,-9.5253,64.3080,-90.316,0.3914,-0.0301,-0.317
181.203,9396.400,-9.9167,64.3381,-90.000,-9.5231,64.3024,-90.316,0.3936,-0.0357,-0.317
183.839,9397.400,-9.9167,64.3381,-90.000,-9.5196,64.3067,-90.316,0.3971,-0.0314,-0.317
186.493,9398.400,-9.9167,64.3381,-90.000,-9.5329,64.3073,-90.316,0.3838,-0.0308,-0.317
189.146,9399.400,-9.9167,64.3381,-90.000,-9.5056,64.3011,-90.333,0.4111,-0.0370,-0.333
191.810,9400.400,-9.9167,64.3381,-90.000,-9.5225,64.2960,-90.325,0.3942,-0.0421,-0.325
194.438,9401.400,-9.9167,64.3381,-90.000,-9.5326,64.3045,-90.316,0.3841,-0.0336,-0.317
197.137,9402.400,-9.9167,64.3381,-90.000,-9.5204,64.3072,-90.308,0.3963,-0.0309,-0.308
199.778,9403.400,-9.9167,64.3381,-90.000,-9.5267,64.2947,-90.316,0.3900,-0.0434,-0.317
202.510,9404.400,-9.9167,64.3381,-90.000,-9.5270,64.3063,-90.316,0.3897,-0.0318,-0.317
205.149,9405.400,-9.9167,64.3381,-90.000,-9.5239,64.3019,-90.325,0.3928,-0.0362,-0.325
207.837,9406.400,-9.9167,64.3381,-90.000,-9.5246,64.3075,-90.325,0.3921,-0.0306,-0.325
210.622,9407.400,-9.8938,64.2132,-103.750,-9.5709,64.1880,-103.906,0.3228,-0.0252,-0.156
213.345,9408.400,-9.9505,64.0013,-107.850,-9.6841,63.9974,-107.466,0.2664,-0.0039,0.383
216.079,9409.400,-10.0302,63.7566,-106.621,-9.7538,63.7670,-106.260,0.2764,0.0104,0.361
218.748,9410.400,-10.1021,63.5156,-103.421,-9.8282,63.5227,-103.232,0.2739,0.0071,0.189
221.504,9411.400,-10.1623,63.2592,-99.247,-9.8211,63.2636,-99.349,0.3412,0.0044,-0.101
224.319,9412.400,-10.2008,63.0173,-94.093,-9.9688,63.0156,-94.151,0.2320,-0.0016,-0.058
227.135,9413.400,-10.2163,62.7668,-92.222,-9.8826,62.7506,-92.133,0.3338,-0.0163,0.088
229.888,9414.400,-10.2278,62.4965,-93.165,-9.8934,62.4731,-93.009,0.3344,-0.0234,0.156
232.755,9415.400,-10.2430,62.2230,-92.246,-9.9026,62.2061,-92.126,0.3403,-0.0168,0.120
235.692,9416.400,-10.2545,61.9497,-90.506,-9.9004,61.9514,-90.514,0.3541,0.0017,-0.009
238.532,9417.400,-10.2601,61.6837,-90.165,-9.9567,61.7016,-90.055,0.3034,0.0179,0.111
241.392,9418.400,-10.2619,61.4247,-91.651,-9.8200,61.4420,-91.567,0.4419,0.0173,0.084
244.228,9419.400,-10.2696,61.1589,-92.500,-9.9053,61.1671,-92.446,0.3642,0.0082,0.054
247.038,9420.400,-10.2866,60.8938,-93.376,-9.8767,60.9005,-93.445,0.4099,0.0067,-0.070
249.869,9421.400,-10.3013,60.6213,-92.877,-9.8914,60.6680,-93.121,0.4100,0.0467,-0.244
252.654,9422.400,-10.3165,60.3529,-90.722,-9.9941,60.3957,-91.170,0.3223,0.0428,-0.448
255.405,9423.400,-10.3218,60.0861,-87.157,-9.9767,60.1124,-87.514,0.3450,0.0263,-0.358
258.151,9424.400,-10.3078,59.8213,-88.602,-9.8922,59.8188,-88.735,0.4155,-0.0025,-0.133
260.923,9425.400,-10.3038,59.5487,-89.414,-9.9290,59.5677,-89.581,0.3747,0.0190,-0.168
263.782,9426.400,-10.3005,59.2791,-86.942,-9.9844,59.3065,-86.997,0.3161,0.0274,-0.055
266.594,9427.400,-10.2871,59.0110,-86.060,-9.9853,59.0093,-86.027,0.3018,-0.0017,0.034
269.349,9428.400,-10.2708,58.7438,-86.982,-9.9674,58.7464,-86.871,0.3034,0.0026,0.111
272.158,9429.400,-10.2542,58.4725,-87.083,-9.9562,58.4735,-86.772,0.2980,0.0011,0.311
274.942,9430.400,-10.2410,58.2017,-87.651,-9.9080,58.1893,-87.274,0.3331,-0.0123,0.378
277.697,9431.400,-10.2309,57.9381,-89.000,-9.8989,57.9329,-88.647,0.3320,-0.0052,0.352
280.427,9432.400,-10.2265,57.6641,-88.423,-9.9505,57.6721,-88.087,0.2760,0.0079,0.337
283.264,9433.400,-10.2188,57.3872,-88.122,-9.9508,57.4054,-87.795,0.2680,0.0182,0.327
286.087,9434.400,-10.2104,57.1245,-90.520,-9.8898,57.1240,-90.044,0.3206,-0.0004,0.477
288.995,9435.400,-10.2158,56.8544,-91.952,-9.9037,56.8864,-91.528,0.3121,0.0319,0.424
291.762,9436.400,-10.2267,56.5843,-93.610,-9.8677,56.5856,-93.347,0.3590,0.0014,0.262
294.493,9437.400,-10.2432,56.3118,-94.360,-9.8322,56.3117,-94.273,0.4111,-0.0001,0.088
297.350,9438.400,-10.2656,56.0372,-93.965,-9.8737,56.0521,-93.941,0.3919,0.0150,0.023
300.161,9439.400,-10.2844,55.7747,-91.151,-9.9875,55.7867,-91.392,0.2970,0.0121,-0.241
302.880,9440.400,-10.2845,55.5199,-88.070,-9.9177,55.4989,-88.320,0.3668,-0.0210,-0.250
305.682,9441.400,-10.2780,55.2491,-89.437,-9.8518,55.2349,-89.537,0.4262,-0.0142,-0.100
308.610,9442.400,-10.2759,54.9870,-91.888,-9.8455,54.9610,-91.948,0.4305,-0.0260,-0.061
311.321,9443.400,-10.2889,54.7167,-92.180,-9.9356,54.6898,-92.295,0.3533,-0.0268,-0.115
314.108,9444.400,-10.2964,54.4565,-89.239,-9.9024,54.4455,-89.583,0.3941,-0.0110,-0.343
316.797,9445.400,-10.2933,54.1831,-89.991,-9.9646,54.1793,-90.159,0.3287,-0.0039,-0.168
319.555,9446.400,-10.2894,53.9121,-89.218,-9.9369,53.9193,-89.322,0.3525,0.0072,-0.105
322.250,9447.400,-10.2878,53.6412,-90.329,-9.9376,53.6368,-90.377,0.3502,-0.0044,-0.049
325.008,9448.400,-10.2887,53.3712,-91.717,-9.8679,53.3349,-91.888,0.4208,-0.0363,-0.171
327.723,9449.400,-10.2979,53.0997,-91.514,-9.8974,53.0719,-91.725,0.4006,-0.0278,-0.211
330.526,9450.400,-10.3047,52.8275,-92.911,-9.8825,52.7830,-93.208,0.4222,-0.0445,-0.297
333.408,9451.400,-10.3159,52.5572,-91.560,-9.8882,52.5243,-91.916,0.4277,-0.0330,-0.355
336.223,9452.400,-10.3261,52.2940,-90.913,-9.9404,52.2692,-91.360,0.3857,-0.0248,-0.448
339.061,9453.400,-10.3261,52.0342,-88.226,-9.9989,52.0104,-88.636,0.3272,-0.0237,-0.411
341.947,9454.400,-10.3147,51.7774,-85.645,-9.9425,51.7583,-85.853,0.3722,-0.0191,-0.208
344.765,9455.400,-10.2955,51.5038,-86.031,-9.9955,51.4771,-85.873,0.2999,-0.0267,0.158
347.548,9456.400,-10.2785,51.2478,-88.045,-9.8978,51.2051,-87.821,0.3807,-0.0427,0.224
350.427,9457.400,-10.2713,50.9846,-89.962,-9.8881,50.9562,-89.742,0.3832,-0.0284,0.220
353.234,9458.400,-10.2715,50.7168,-92.305,-9.8565,50.6753,-92.171,0.4150,-0.0415,0.133
356.029,9459.400,-10.2828,50.4474,-91.935,-9.9262,50.4117,-91.929,0.3566,-0.0357,0.006
358.791,9460.400,-10.2926,50.1770,-90.410,-9.9885,50.1404,-90.491,0.3041,-0.0366,-0.080
361.566,9461.400,-10.2963,49.9144,-86.923,-9.9996,49.8839,-86.878,0.2967,-0.0305,0.045
364.357,9462.400,-10.2811,49.6429,-86.312,-9.9681,49.6124,-86.214,0.3131,-0.0306,0.099
367.118,9463.400,-10.2646,49.3728,-87.558,-9.8569,49.3637,-87.225,0.4076,-0.0091,0.333
369.901,9464.400,-10.2572,49.1253,-90.920,-9.8258,49.0987,-90.681,0.4315,-0.0266,0.239
372.695,9465.400,-10.2618,48.8671,-92.834,-9.8750,48.8267,-92.790,0.3868,-0.0404,0.044
375.455,9466.400,-10.2742,48.5975,-92.326,-9.8887,48.5685,-92.453,0.3855,-0.0290,-0.127
378.298,9467.400,-10.2858,48.3226,-92.505,-9.8870,48.2825,-92.662,0.3989,-0.0401,-0.157
381.076,9468.400,-10.2993,48.0498,-90.900,-9.9208,48.0054,-91.032,0.3784,-0.0444,-0.132
383.848,9469.400,-10.3044,47.7765,-90.527,-9.8794,47.7338,-90.700,0.4250,-0.0427,-0.172
386.633,9470.400,-10.3078,47.5047,-92.318,-9.8679,47.4409,-92.421,0.4399,-0.0639,-0.103
389.469,9471.400,-10.3197,47.2371,-93.758,-9.8497,47.2099,-93.926,0.4700,-0.0272,-0.168
392.267,9472.400,-10.3375,46.9674,-92.520,-9.9099,46.9701,-92.946,0.4276,0.0028,-0.426
395.097,9473.400,-10.3497,46.6995,-91.027,-10.0296,46.6787,-91.537,0.3202,-0.0207,-0.511
397.974,9474.400,-10.3519,46.4339,-89.141,-9.9254,46.3997,-89.662,0.4266,-0.0342,-0.521
400.771,9475.400,-10.3501,46.1686,-90.439,-9.9076,46.1247,-90.889,0.4425,-0.0439,-0.451
403.497,9476.400,-10.3529,45.8943,-91.399,-9.9541,45.8512,-91.761,0.3988,-0.0432,-0.362
406.266,9477.400,-10.3605,45.6239,-91.285,-9.9156,45.5667,-91.847,0.4449,-0.0572,-0.562
409.053,9478.400,-10.3655,45.3528,-90.240,-9.8995,45.3145,-90.835,0.4660,-0.0382,-0.595
411.774,9479.400,-10.3674,45.0792,-89.634,-9.9248,45.0449,-90.194,0.4426,-0.0343,-0.560
414.647,9480.400,-10.3648,44.8042,-89.259,-9.8715,44.7439,-89.907,0.4933,-0.0603,-0.648
417.491,9481.400,-10.3686,44.5520,-87.404,-9.9634,44.5084,-88.088,0.4051,-0.0436,-0.684
420.247,9482.400,-10.3583,44.2938,-83.544,-9.9585,44.2756,-84.033,0.3998,-0.0182,-0.489
423.054,9483.400,-10.3317,44.0272,-85.104,-10.0366,43.9976,-85.189,0.2951,-0.0296,-0.084
426.312,9484.400,-10.3071,43.7551,-84.601,-9.9826,43.7427,-84.575,0.3245,-0.0124,0.026
429.137,9485.400,-10.2827,43.4809,-84.516,-10.0097,43.4471,-84.403,0.2731,-0.0338,0.113
431.905,9486.400,-10.2587,43.2117,-85.174,-9.9368,43.1908,-84.898,0.3218,-0.0209,0.276
434.746,9487.400,-10.2356,42.9505,-87.196,-9.9498,42.9332,-86.764,0.2857,-0.0174,0.432
437.552,9488.400,-10.2303,42.6900,-89.776,-9.9277,42.6628,-89.411,0.3025,-0.0272,0.365
440.286,9489.400,-10.2306,42.4141,-89.995,-9.9270,42.3735,-89.745,0.3036,-0.0406,0.250
443.065,9490.400,-10.2305,42.1379,-90.452,-9.8697,42.0918,-90.320,0.3608,-0.0461,0.132
445.824,9491.400,-10.2331,41.8706,-92.350,-9.9033,41.8280,-92.310,0.3298,-0.0426,0.040
448.593,9492.400,-10.2441,41.6018,-93.652,-9.8398,41.5461,-93.772,0.4043,-0.0557,-0.120
451.338,9493.400,-10.2613,41.3331,-95.375,-9.8429,41.2796,-95.589,0.4184,-0.0535,-0.215
454.076,9494.400,-10.2856,41.0651,-96.206,-9.8079,41.0035,-96.625,0.4776,-0.0616,-0.419
456.861,9495.400,-10.3167,40.8004,-93.877,-9.9174,40.7369,-94.607,0.3994,-0.0635,-0.731
459.621,9496.400,-10.3264,40.5406,-90.416,-9.9255,40.5110,-91.226,0.4009,-0.0296,-0.811
462.364,9497.400,-10.3284,40.2799,-91.900,-9.8937,40.2347,-92.607,0.4347,-0.0452,-0.707
465.146,9498.400,-10.3381,40.0053,-92.111,-9.8566,39.9544,-92.942,0.4815,-0.0509,-0.831
467.898,9499.400,-10.3505,39.7394,-90.393,-9.9815,39.6691,-91.286,0.3690,-0.0702,-0.893
470.666,9500.400,-10.3479,39.4842,-87.757,-9.9519,39.4409,-88.635,0.3960,-0.0433,-0.878
473.447,9501.400,-10.3380,39.2178,-87.015,-9.9002,39.1702,-87.703,0.4378,-0.0476,-0.689
476.274,9502.400,-10.3221,38.9566,-89.183,-9.8901,38.9233,-89.664,0.4320,-0.0333,-0.481
479.097,9503.400,-10.3161,38.6904,-89.560,-9.7660,38.6337,-90.071,0.5500,-0.0567,-0.511
481.817,9504.400,-10.3198,38.4265,-89.932,-9.8808,38.3861,-90.494,0.4390,-0.0405,-0.561
484.570,9505.400,-10.3202,38.1604,-90.531,-9.9084,38.1164,-91.053,0.4118,-0.0440,-0.523
487.283,9506.400,-10.3224,37.8869,-91.011,-9.8487,37.8406,-91.552,0.4737,-0.0463,-0.540
490.080,9507.400,-10.3297,37.6247,-89.890,-9.8855,37.5574,-90.451,0.4442,-0.0673,-0.561
492.945,9508.400,-10.3299,37.3504,-90.080,-9.8638,37.2964,-90.589,0.4662,-0.0541,-0.509
495.697,9509.400,-10.3309,37.0810,-90.023,-9.9493,37.0300,-90.457,0.3816,-0.0510,-0.434
498.433,9510.400,-10.3316,36.8184,-87.526,-10.0089,36.7770,-87.929,0.3228,-0.0414,-0.403
501.163,9511.400,-10.3188,36.5595,-84.932,-9.9586,36.5130,-85.214,0.3602,-0.0465,-0.282
503.857,9512.400,-10.2914,36.2923,-88.090,-9.9468,36.2496,-88.052,0.3446,-0.0427,0.038
506.567,9513.400,-10.2836,36.0299,-90.793,-9.8995,35.9743,-90.720,0.3841,-0.0556,0.073
509.397,9514.400,-10.2864,35.7571,-90.587,-9.9089,35.7247,-90.747,0.3775,-0.0324,-0.159
512.270,9515.400,-10.2882,35.4916,-91.236,-9.8898,35.4496,-91.532,0.3983,-0.0420,-0.297
515.086,9516.400,-10.2941,35.2178,-90.433,-9.9529,35.1745,-90.788,0.3412,-0.0433,-0.355
517.806,9517.400,-10.2928,34.9482,-91.155,-9.8694,34.8792,-91.572,0.4234,-0.0691,-0.417
520.650,9518.400,-10.3008,34.6862,-89.886,-9.8803,34.6458,-90.356,0.4205,-0.0405,-0.469
523.394,9519.400,-10.3077,34.4250,-89.923,-9.9162,34.3855,-90.358,0.3915,-0.0395,-0.434
526.189,9520.400,-10.3075,34.1562,-90.740,-9.9464,34.1147,-91.070,0.3612,-0.0414,-0.330
528.918,9521.400,-10.3117,33.9182,-88.981,-9.9828,33.8627,-89.326,0.3289,-0.0554,-0.345
531.723,9522.400,-10.2938,33.6779,-85.784,-9.9645,33.6914,-85.976,0.3293,0.0136,-0.191
534.543,9523.400,-10.2776,33.4043,-86.875,-9.9311,33.3974,-86.929,0.3464,-0.0069,-0.054
537.399,9524.400,-10.2620,33.1322,-87.009,-9.9759,33.1095,-86.871,0.2862,-0.0226,0.138
540.269,9525.400,-10.2464,32.8584,-87.776,-9.9590,32.8174,-87.502,0.2874,-0.0410,0.274
543.131,9526.400,-10.2351,32.5824,-87.485,-9.9832,32.5440,-87.220,0.2519,-0.0385,0.266
545.943,9527.400,-10.2189,32.3202,-85.172,-9.9820,32.2880,-84.856,0.2369,-0.0322,0.317
548.747,9528.400,-10.1939,32.0470,-86.599,-9.9816,32.0157,-86.057,0.2123,-0.0313,0.541
551.471,9529.400,-10.1804,31.7723,-86.858,-9.9154,31.7573,-86.294,0.2650,-0.0150,0.563
554.210,9530.400,-10.1705,31.5072,-89.297,-9.8881,31.4943,-88.669,0.2824,-0.0130,0.628
556.951,9531.400,-10.1672,31.2424,-92.022,-9.8931,31.2496,-91.444,0.2741,0.0072,0.578
559.706,9532.400,-10.1771,30.9678,-91.613,-9.9006,30.9706,-91.262,0.2766,0.0028,0.350
562.499,9533.400,-10.1866,30.6974,-90.544,-9.9687,30.7140,-90.337,0.2180,0.0165,0.207
565.255,9534.400,-10.1885,30.4425,-87.312,-9.9709,30.4625,-87.012,0.2176,0.0200,0.300
568.299,9535.400,-10.1773,30.1729,-88.619,-9.9275,30.1871,-88.217,0.2498,0.0141,0.402
571.098,9536.400,-10.1697,29.9027,-90.604,-9.8865,29.9454,-90.149,0.2832,0.0427,0.456
573.809,9537.400,-10.1799,29.6332,-92.125,-9.8964,29.6719,-91.700,0.2836,0.0387,0.425
576.906,9538.400,-10.1886,29.3605,-93.437,-9.8704,29.3943,-93.147,0.3182,0.0338,0.290
579.591,9539.400,-10.2059,29.0874,-93.724,-9.8587,29.1463,-93.632,0.3472,0.0589,0.092
582.421,9540.400,-10.2236,28.8237,-91.598,-9.9360,28.8653,-91.599,0.2877,0.0415,-0.001
585.246,9541.400,-10.2306,28.5620,-88.979,-9.9719,28.5705,-88.999,0.2587,0.0085,-0.020
588.044,9542.400,-10.2247,28.2972,-90.836,-9.8535,28.3276,-90.704,0.3712,0.0304,0.132
590.763,9543.400,-10.2311,28.0328,-92.271,-9.9193,28.0584,-92.066,0.3118,0.0256,0.205
593.557,9544.400,-10.2415,27.7577,-91.918,-9.9117,27.7753,-91.804,0.3297,0.0176,0.113
596.324,9545.400,-10.2502,27.4866,-91.248,-9.8940,27.5063,-91.220,0.3562,0.0197,0.028
599.184,9546.400,-10.2581,27.2201,-89.577,-10.0192,27.2511,-89.536,0.2389,0.0310,0.042
601.975,9547.400,-10.2529,26.9514,-88.861,-9.9416,26.9628,-88.748,0.3112,0.0114,0.113
604.764,9548.400,-10.2464,26.6765,-88.952,-9.9238,26.6781,-88.855,0.3226,0.0016,0.097
607.616,9549.400,-10.2405,26.4040,-90.461,-9.9149,26.4156,-90.337,0.3255,0.0116,0.123
610.472,9550.400,-10.2407,26.1301,-89.442,-9.9346,26.1393,-89.479,0.3061,0.0092,-0.037
613.332,9551.400,-10.2377,25.8588,-88.436,-9.9774,25.8543,-88.378,0.2602,-0.0045,0.058
616.114,9552.400,-10.2255,25.5924,-87.738,-9.9434,25.5897,-87.487,0.2821,-0.0027,0.252
618.932,9553.400,-10.2153,25.3241,-89.295,-9.8785,25.3100,-88.936,0.3368,-0.0141,0.359
622.020,9554.400,-10.2171,25.0641,-92.696,-9.8517,25.0500,-92.349,0.3653,-0.0141,0.346
624.719,9555.400,-10.2463,24.5012,-93.036,-9.9091,24.5307,-92.847,0.3372,0.0295,0.189
627.514,9556.400,-10.2764,23.8403,-91.034,-9.9643,23.8960,-91.108,0.3121,0.0557,-0.073
630.365,9557.400,-10.2817,23.1862,-88.477,-10.0249,23.2107,-88.591,0.2569,0.0245,-0.114
633.154,9558.400,-10.2411,22.5470,-85.755,-9.9333,22.5655,-85.723,0.3078,0.0185,0.033
635.887,9559.400,-10.2074,21.9086,-89.251,-9.8606,21.9514,-88.943,0.3468,0.0428,0.308
638.744,9560.400,-10.2103,21.2515,-91.247,-9.8760,21.2929,-90.922,0.3343,0.0414,0.325
641.623,9561.400,-10.2347,20.5907,-93.522,-9.8183,20.6209,-93.323,0.4164,0.0302,0.199
644.460,9562.400,-10.2814,19.9094,-93.614,-9.9253,19.9814,-93.618,0.3561,0.0720,-0.005
647.274,9563.400,-10.3036,19.2849,-88.783,-9.9574,19.3486,-89.137,0.3462,0.0637,-0.354
650.043,9564.400,-10.2794,18.6223,-86.635,-9.9666,18.6804,-86.878,0.3128,0.0581,-0.242
652.969,9565.400,-10.2326,17.9539,-86.548,-9.7966,18.0173,-86.624,0.4360,0.0634,-0.077
655.914,9566.400,-10.2083,17.3268,-90.623,-9.8469,17.3660,-90.295,0.3614,0.0392,0.328
658.857,9567.400,-10.2260,16.6652,-92.634,-9.8462,16.7350,-92.447,0.3798,0.0699,0.186
661.780,9568.400,-10.2644,15.9902,-93.471,-9.8436,16.0394,-93.617,0.4208,0.0492,-0.147
